user_id,target,account_detail_f,pro_cat_f,accessories_f,view_order_f,orders_f,contact_us_f,rewards_f,rewards_cart_f,deli_retrn_f,shop_f,prod_search_f,goalkeeper_f,loyalty_f,prod_coulour_f,clearance_f,sale_f,training_wear_f,page_views,sessions
9147,0,1,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,10,1
5318,0,3,115,8,0,0,1,0,0,0,61,0,0,2,40,0,2,44,212,11
6253,1,0,20,5,0,0,0,0,0,0,8,0,2,0,6,1,1,5,34,2
5192,0,0,7,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,44,1
9229,0,1,38,6,0,1,0,2,0,0,9,0,3,0,5,0,0,9,71,1
9140,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
5440,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
8801,0,2,4,0,1,1,0,0,0,0,9,0,0,0,7,0,0,0,23,1
8338,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
8522,0,2,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,2
2316,0,5,25,0,0,0,0,0,0,0,13,0,0,0,0,0,0,23,52,2
3861,1,0,24,0,0,0,0,0,0,0,25,3,32,0,0,0,0,0,72,2
6097,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
4927,1,0,91,3,0,0,0,0,0,0,70,28,31,0,6,0,1,70,230,16
8385,0,5,48,6,0,0,1,0,0,0,13,0,0,0,13,2,0,9,80,4
8720,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,1
6869,0,0,14,0,0,0,0,2,0,0,6,0,0,0,6,0,3,2,33,1
7779,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
7337,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
6288,0,2,19,0,0,0,0,0,0,0,9,0,0,0,5,0,0,3,54,5
4750,1,123,621,187,20,42,8,12,3,4,359,6,36,6,347,21,15,128,2278,86
8575,0,2,6,2,0,0,0,0,0,0,4,0,1,0,3,0,0,3,18,1
8628,0,2,43,0,0,0,0,0,0,0,34,0,3,0,33,0,0,0,119,6
6053,0,2,6,0,0,1,0,0,0,0,17,0,4,0,18,0,0,0,39,2
4924,0,7,63,1,0,3,2,4,0,0,163,14,0,5,14,0,5,93,412,19
5278,0,10,32,3,0,0,2,0,0,0,44,0,0,0,16,0,1,44,149,12
5542,0,2,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,8,1
3192,0,1,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,16,1
7667,0,2,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,9,1
4138,1,32,44,0,0,0,0,0,0,0,51,0,31,0,0,0,0,8,145,4
6793,0,0,9,0,0,0,0,0,0,0,18,0,0,0,17,0,0,0,29,6
8203,0,1,2,0,0,0,0,0,0,0,7,0,1,0,7,0,0,1,16,2
9254,1,2,42,0,0,0,0,0,0,1,28,0,3,0,22,0,0,19,105,2
6034,0,0,23,0,0,0,0,0,0,0,4,0,0,0,4,0,0,1,28,2
6146,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,16,1
4083,0,12,94,0,0,0,2,0,0,0,132,2,0,0,99,0,0,56,452,16
5291,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,7,1
4333,1,2,64,0,0,0,0,0,0,0,45,7,0,0,15,7,2,31,175,3
8013,0,4,48,6,0,0,0,0,0,0,21,0,2,0,19,5,2,8,105,3
4963,1,0,0,0,0,0,3,0,0,1,6,0,0,0,6,0,0,0,14,3
8434,0,0,2,0,0,0,1,0,0,0,6,0,0,0,5,0,0,2,14,1
92,0,2,12,3,0,0,0,0,0,0,12,6,0,0,11,0,0,7,54,3
8785,0,3,20,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,61,4
5655,1,9,46,22,1,1,0,18,4,0,85,0,6,8,30,1,3,4,199,10
5681,0,2,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,12,2
6364,1,0,25,2,0,0,1,0,0,0,13,0,0,0,5,0,0,22,47,1
5604,0,0,25,0,0,0,0,0,0,0,7,0,0,0,12,0,0,5,36,2
4919,1,3,78,2,2,3,2,1,1,0,72,8,13,1,5,5,3,51,250,8
4554,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,18,1
4730,1,13,67,0,0,1,0,0,0,1,35,0,0,2,12,0,0,56,149,17
8756,0,0,12,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,17,1
6806,0,1,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,15,1
5397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5603,1,1,57,0,0,0,0,0,0,1,32,0,0,0,32,0,0,42,118,10
5010,0,29,295,51,7,11,0,4,1,0,107,2,9,2,91,1,2,113,671,26
4181,0,0,18,0,0,0,0,0,0,0,23,2,11,0,0,0,0,0,49,5
7953,0,4,8,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,28,1
2878,1,15,293,70,2,4,1,16,0,0,159,4,0,2,36,3,9,134,666,41
7963,0,0,46,0,0,0,1,0,0,0,22,0,0,0,21,0,0,0,103,10
8546,0,1,13,0,0,1,0,0,0,0,19,0,0,0,17,0,0,8,48,3
2835,0,4,44,0,0,1,1,0,0,0,7,0,0,0,3,0,0,33,84,8
5992,0,2,25,0,0,0,0,0,0,0,8,0,1,0,9,3,2,0,41,1
4571,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,5,4
5895,0,4,16,0,0,0,0,0,0,0,13,0,6,0,11,0,1,0,60,3
9097,0,7,48,6,0,1,0,0,0,0,28,0,9,0,27,0,0,3,196,5
6459,1,1,45,0,0,0,0,3,0,0,40,0,0,0,23,1,2,16,118,13
4023,1,5,34,0,0,0,1,1,0,0,24,0,8,0,3,0,0,0,82,5
7140,0,1,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,11,1
8583,0,1,12,0,0,0,0,0,0,0,14,0,0,0,8,0,0,12,32,1
5729,0,13,20,0,0,0,0,0,0,0,14,0,3,0,14,0,2,0,75,3
8065,0,5,27,0,0,0,0,0,0,0,16,0,1,0,14,0,0,14,52,2
5742,0,8,8,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,25,1
6313,1,0,10,0,0,0,0,0,0,1,7,0,0,0,4,0,1,13,29,1
8980,0,1,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,1
6226,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,9,1
5523,0,3,15,0,0,1,0,1,0,0,5,0,2,0,3,0,0,3,30,1
9210,1,13,35,8,1,3,0,7,1,0,30,0,8,6,17,0,0,13,97,6
9086,0,1,14,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,21,1
8644,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,11,1
2056,0,7,23,4,0,1,1,6,1,0,20,0,0,4,14,0,1,1,78,6
6602,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,14,1
6663,0,1,22,3,0,0,0,0,0,0,6,1,1,0,1,0,1,0,41,8
3916,1,12,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,43,3
5087,0,0,14,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,28,1
4556,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,15,4
632,0,2,13,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,35,1
6622,0,1,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,15,2
5197,1,11,44,78,0,3,0,2,2,0,86,4,0,0,27,1,5,5,155,5
5265,0,1,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,15,1
5942,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
5661,0,0,20,0,0,0,1,0,0,0,20,0,0,0,17,1,2,0,54,4
2643,0,3,110,9,0,1,0,0,0,0,49,0,0,0,26,1,4,78,218,21
1459,0,1,61,2,0,0,0,5,0,0,27,0,0,0,15,0,0,34,110,4
8768,1,1,18,0,0,0,0,0,0,0,13,0,11,0,14,0,0,0,64,4
3650,0,14,15,0,0,0,0,0,0,0,21,0,4,0,18,0,0,1,67,9
9314,0,1,20,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,33,4
6487,0,12,4,0,0,2,0,1,0,0,6,0,0,0,5,0,0,0,41,1
7820,0,3,99,7,0,0,0,0,0,0,26,0,0,0,5,0,0,81,164,7
4830,0,1,29,1,0,0,0,1,0,0,9,0,0,1,0,0,0,15,77,2
5556,0,17,77,0,0,2,0,1,1,0,55,1,0,0,51,0,0,64,221,5
5808,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1
358,0,6,4,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,26,4
6089,0,1,16,0,0,0,0,0,0,0,5,0,0,0,4,0,1,3,29,4
4067,0,0,26,0,0,0,0,0,0,0,25,0,0,0,0,0,0,24,52,4
3899,1,0,14,0,0,0,0,0,0,0,8,2,0,0,2,0,0,14,42,5
3908,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,8,1
7370,0,14,72,0,0,1,0,1,1,0,46,0,25,0,25,0,0,0,214,8
5122,1,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,34,2
5482,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1
4403,1,22,341,11,17,16,1,3,0,1,154,0,65,7,24,5,14,92,708,43
6892,0,1,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,24,2
9283,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,1
9149,0,2,46,0,0,0,0,2,0,0,33,0,10,0,31,2,0,0,132,9
4665,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,1
6013,0,3,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,14,2
4193,1,8,11,0,0,1,2,0,0,0,20,0,0,0,0,0,0,0,75,5
4796,0,1,122,1,0,1,0,0,0,0,56,0,12,1,32,0,1,47,252,11
7972,0,1,11,0,0,0,0,0,0,0,8,0,0,0,8,0,0,5,23,1
7841,0,2,5,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,26,1
5473,1,0,1,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,8,2
4116,1,6,145,0,0,2,0,2,1,0,205,28,0,0,25,0,0,137,490,13
5306,0,3,9,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,32,2
4661,0,1,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,18,2
5858,1,11,48,7,1,1,1,0,0,0,30,0,0,0,25,0,0,27,102,10
4441,1,14,33,0,6,6,0,5,1,1,40,0,7,0,0,0,1,14,131,8
8555,0,0,6,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,12,1
9170,0,1,3,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,15,1
6030,0,11,22,0,0,0,0,1,0,0,13,0,6,0,9,0,0,3,104,3
6987,1,0,19,2,0,0,0,0,0,0,12,2,2,0,10,1,3,11,46,1
4688,1,0,64,3,0,0,1,1,0,0,61,11,0,0,0,1,0,54,189,14
3745,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3
4360,0,0,67,0,0,0,0,0,0,0,48,0,7,0,1,0,0,0,126,10
6502,0,3,21,0,0,0,0,0,0,0,11,0,0,0,14,0,0,0,54,1
8844,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
9173,0,3,13,1,0,0,0,0,0,0,18,0,0,0,17,0,0,1,51,2
8564,1,4,19,0,0,1,0,0,0,0,8,0,1,0,8,0,0,0,39,2
6367,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,7,1
5958,1,8,12,0,0,0,0,0,0,0,25,3,0,0,15,1,1,2,61,4
4505,0,18,44,8,0,2,0,1,1,0,29,2,5,0,9,0,2,10,160,25
6400,0,1,1,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,8,1
8815,0,1,52,0,0,2,0,0,0,0,20,0,0,0,19,0,0,1,103,4
4416,1,0,54,3,0,0,0,0,0,0,35,0,0,0,0,0,0,29,100,5
6703,0,0,26,0,0,0,0,0,0,0,4,0,7,0,4,0,0,0,31,2
6212,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,1
4013,1,3,20,0,0,1,0,0,0,0,25,7,0,0,21,0,0,2,87,6
6161,1,3,18,1,2,1,0,0,0,1,37,0,0,0,13,0,0,29,88,12
9066,0,2,6,0,0,1,0,0,0,0,4,0,0,0,4,0,0,0,16,1
5418,0,2,12,0,0,0,0,0,0,0,11,0,0,0,17,0,4,5,35,1
6032,0,1,15,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,25,1
4503,0,1,45,5,0,0,0,0,0,0,7,0,0,0,0,0,1,37,62,4
2274,0,17,208,12,0,0,1,0,0,0,127,0,24,0,2,8,0,72,1666,113
6575,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,1
3541,0,0,9,0,0,0,0,0,0,0,6,0,3,0,6,0,0,0,21,1
6581,0,1,5,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,14,1
6749,0,1,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,24,1
8597,0,0,5,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,11,1
8324,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
6432,1,2,11,0,0,0,0,0,0,0,17,0,2,0,14,0,0,6,40,3
3955,1,2,40,0,1,1,0,0,0,0,40,1,18,0,1,0,0,0,125,3
5543,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
7124,0,0,13,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,61,2
7716,0,1,2,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,10,1
7919,0,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,1
4719,1,7,47,15,1,1,0,0,0,1,21,0,0,0,10,0,2,29,104,3
9189,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
6033,0,0,8,0,0,0,0,0,0,0,3,0,0,0,2,0,0,4,14,1
4949,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,13,1
9103,0,1,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,10,2
8615,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,5,1
3755,1,17,198,38,3,3,0,15,1,1,89,1,24,2,92,4,10,32,423,42
5867,0,0,12,0,0,0,0,0,0,0,14,0,0,0,14,0,0,4,28,4
5366,0,15,25,6,0,0,1,0,0,0,28,1,0,0,23,0,2,13,90,11
6423,1,0,3,0,0,0,1,0,0,0,16,0,0,0,13,0,0,2,37,4
6662,0,3,7,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,28,3
3838,0,1,31,0,0,0,0,0,0,0,47,0,9,0,0,0,3,8,144,3
5093,1,0,24,3,0,0,0,0,0,0,23,0,0,0,5,0,0,20,57,5
5815,0,4,10,0,0,0,0,0,0,0,7,0,0,0,7,0,1,0,27,2
4137,0,2,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,24,3
5753,0,10,45,0,0,0,0,0,0,0,13,0,11,0,12,0,0,22,93,3
6533,0,1,10,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,26,2
5697,0,2,9,2,0,0,0,0,0,0,15,0,1,0,13,0,0,0,29,1
5079,0,0,21,5,0,0,0,0,0,0,5,0,0,0,3,5,1,10,35,1
4111,1,0,8,0,0,0,0,0,0,0,14,3,0,0,0,1,1,6,57,2
6742,0,6,138,46,0,1,0,2,0,0,47,1,12,0,33,1,1,55,262,10
2973,1,66,404,79,3,12,4,12,1,0,288,0,3,2,163,5,3,246,981,73
5677,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
7772,0,4,1,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,10,1
7725,0,2,17,0,0,0,0,0,0,0,11,0,1,0,19,0,0,0,48,1
7190,0,1,25,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,49,1
4809,0,0,17,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,96,1
7757,0,2,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,11,1
4058,1,17,11,0,0,0,0,0,0,0,25,4,0,0,4,0,0,8,91,5
7440,1,0,17,3,0,0,0,0,0,0,9,0,0,0,8,0,1,1,45,1
9006,0,1,6,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,30,3
4093,0,1,23,1,0,0,0,0,0,0,16,0,0,0,0,0,0,8,51,3
4422,1,6,35,0,0,2,0,0,0,0,52,0,0,0,10,0,0,24,129,14
1146,0,0,9,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,15,1
8210,0,1,9,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,20,1
3841,0,2,22,0,0,0,0,0,0,0,20,0,14,0,0,0,0,10,50,3
390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
5736,0,9,27,3,0,0,1,0,0,0,30,0,0,0,31,0,0,11,81,5
5806,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
9325,0,1,29,0,0,0,3,0,0,0,37,0,11,0,37,0,0,0,92,6
5555,1,0,39,0,0,0,0,0,0,0,27,0,0,0,26,0,0,40,69,3
8168,0,1,4,0,0,0,0,0,0,0,6,0,1,0,2,0,0,0,17,2
7056,0,1,5,0,0,0,1,0,0,0,8,0,0,0,1,0,2,0,27,4
4402,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,21,1
7804,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,1
6542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
8393,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1
4,0,1,37,3,0,0,0,1,0,0,38,0,3,0,24,0,1,14,211,49
7443,1,2,10,0,0,0,0,2,0,0,18,0,0,0,11,0,0,9,71,11
8283,0,8,4,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,28,2
6643,0,1,5,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,12,1
8151,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,8,1
5386,1,0,14,0,0,0,0,0,0,0,24,0,0,0,22,0,0,0,47,2
6214,0,1,13,0,0,0,1,0,0,0,3,0,0,0,3,0,0,10,28,2
4861,0,2,10,2,0,0,0,2,0,0,8,0,0,1,0,0,0,5,25,1
3909,1,85,129,66,35,40,5,1,1,0,150,4,0,0,14,29,27,43,629,40
8869,0,1,20,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,50,1
6261,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
7139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3257,0,32,44,12,0,6,2,3,1,0,18,0,0,0,12,0,4,8,150,14
6006,0,2,3,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,13,1
5554,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,11,2
8894,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
4777,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,19,1
6406,1,1,154,10,0,0,1,0,0,3,37,0,3,0,35,7,12,112,241,36
6548,0,1,10,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,31,1
8004,0,6,36,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,87,3
4004,1,1,0,0,1,1,0,0,0,0,19,2,0,0,0,0,0,0,36,6
6678,0,0,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,7,2
4499,1,33,235,24,9,39,3,31,10,2,229,1,0,28,65,0,4,183,892,62
8796,0,1,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,14,1
3297,0,3,21,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,40,1
4458,1,15,91,16,1,3,0,3,0,0,73,0,0,6,32,0,0,54,290,21
5359,1,0,6,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,21,2
8808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
5409,0,0,9,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,25,2
5637,0,5,20,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,45,1
9251,0,1,3,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,13,1
4714,1,39,5,1,9,7,2,0,0,0,21,1,0,0,3,0,0,0,128,9
4615,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,32,3
8507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
6137,0,1,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,9,1
5222,1,0,11,1,0,0,0,0,0,0,7,0,16,0,0,0,0,0,26,1
4035,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,17,1
7816,0,1,34,0,0,0,0,0,0,0,17,0,3,0,6,0,0,0,59,3
4790,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,2
6699,1,10,65,0,8,13,0,0,0,0,45,0,9,0,27,0,5,38,187,17
4412,0,0,10,1,0,0,0,0,0,0,5,0,2,0,1,0,0,7,22,5
3767,1,14,18,1,0,0,4,0,0,0,22,2,0,0,0,0,0,17,73,10
5741,0,9,91,13,0,0,0,1,0,0,53,0,6,2,40,0,0,22,192,7
5898,1,3,9,1,1,1,0,0,0,0,9,0,0,0,5,0,0,6,28,1
5280,1,0,8,14,0,0,0,0,0,1,19,4,0,0,8,0,0,0,63,3
5136,0,1,7,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,25,1
4438,1,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,6,50,1
5123,1,1,25,0,0,0,0,0,0,0,19,0,0,0,13,0,0,0,52,1
5176,0,4,1,0,0,1,0,2,0,0,3,0,0,0,1,0,0,0,24,2
7982,0,1,3,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,17,2
6868,1,0,9,0,0,1,0,0,0,0,13,1,0,0,3,0,0,9,43,3
8909,0,1,7,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0,32,1
4879,0,0,58,0,0,0,0,0,0,0,23,0,12,0,0,0,0,16,98,1
4170,1,0,41,2,0,0,0,0,0,0,26,0,0,0,14,1,0,19,73,1
3707,0,5,37,0,0,3,0,0,0,0,26,0,29,0,0,5,2,0,143,3
4159,1,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,8,38,2
5823,1,11,39,0,0,0,2,0,0,0,57,0,0,0,38,0,0,40,132,7
5248,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
160,0,15,72,0,1,3,2,3,2,0,58,0,4,0,30,0,2,21,210,15
5785,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
7186,1,1,35,0,0,0,0,0,0,0,7,0,0,0,6,0,0,31,49,2
8262,1,6,29,1,0,0,0,1,0,0,11,0,0,0,11,0,0,0,82,14
9110,0,1,22,0,0,1,0,0,0,0,7,0,0,0,6,0,0,2,37,1
7260,0,0,23,0,0,0,0,0,0,0,17,0,3,0,17,0,1,0,42,3
3871,1,1,2,4,0,1,0,0,0,0,3,0,0,0,0,0,1,0,17,1
8426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
6584,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,1
4419,1,26,137,3,1,7,0,0,0,0,107,6,10,0,35,1,1,16,495,26
8357,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,11,1
6169,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,16,1
5946,0,0,5,0,0,1,0,0,0,0,5,0,0,0,4,0,0,0,20,4
8932,0,2,16,0,0,0,0,0,0,0,10,0,5,1,8,0,0,1,52,1
4551,0,1,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,23,2
6053,1,2,6,0,0,1,0,0,0,0,17,0,4,0,18,0,0,0,39,2
5599,1,0,19,0,0,0,0,0,0,0,55,0,0,0,14,0,0,13,84,9
4743,1,0,32,0,0,0,0,0,0,0,35,0,0,0,6,0,0,26,79,9
1725,0,1,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,21,2
5438,0,1,5,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,14,4
5152,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,1
8150,0,0,13,0,0,0,0,0,0,0,12,0,0,0,11,0,0,0,29,1
4874,0,0,20,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,29,2
2633,0,10,81,0,0,0,0,0,0,0,56,0,0,0,43,2,2,10,222,11
5923,0,8,9,0,0,1,0,0,0,0,12,0,9,0,12,0,0,0,35,3
8597,1,0,5,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,11,1
8762,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
5414,0,3,18,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,36,2
6890,0,1,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,36,1
6930,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2
6813,0,2,4,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,18,2
4604,1,7,17,0,3,6,0,0,0,0,20,4,0,0,0,0,0,17,87,4
7981,0,2,80,0,0,0,0,0,0,0,48,0,21,0,60,0,0,13,161,7
5396,1,8,71,9,0,2,1,1,0,0,38,2,3,0,38,2,5,36,179,9
8739,0,2,3,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,20,2
5950,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,8,1
6691,0,1,8,0,0,0,0,0,0,0,9,0,0,0,9,0,0,2,18,1
5246,1,0,14,0,0,0,0,3,0,0,18,0,7,0,17,0,0,0,41,1
6184,0,1,30,1,0,0,0,0,0,0,11,0,0,0,16,0,0,0,51,3
4064,1,26,336,19,2,8,3,22,4,0,201,0,16,9,21,15,6,78,708,37
3465,0,3,35,0,0,0,0,0,0,0,16,0,16,0,4,0,0,1,84,8
4318,0,1,20,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,32,1
4778,1,2,67,1,0,1,0,0,0,0,21,3,0,1,4,0,0,66,127,10
4412,1,0,10,1,0,0,0,0,0,0,5,0,2,0,1,0,0,7,22,5
5244,0,0,50,8,0,0,0,0,0,0,27,1,30,0,14,0,0,12,91,12
1623,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1
7105,0,2,21,0,0,1,0,2,1,0,10,0,0,1,8,0,0,0,44,4
4165,1,6,75,15,0,1,2,0,0,0,37,2,0,0,0,4,0,30,146,8
6712,0,0,4,0,0,0,0,0,0,0,6,0,0,0,6,0,0,4,11,2
4731,1,9,15,0,2,2,0,2,0,0,62,1,45,1,23,4,0,0,137,26
6012,1,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,17,1
9122,0,1,23,0,0,0,0,0,0,0,13,0,12,0,13,0,0,1,57,6
6944,0,2,24,0,0,0,0,0,0,0,15,0,1,0,10,0,0,0,59,6
6296,1,0,10,0,0,0,0,0,0,0,10,0,0,0,8,0,1,10,29,5
